,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2022-03-01,2022-06-01
Promoters,75.0,74.99,75.0,75.0,60.77,57.53,57.53
FIIs,0.06,0.06,0.06,0.06,0.06,0.27,0.33
DIIs,8.77,8.95,8.96,8.98,8.98,19.93,19.95
Public,16.17,15.99,15.98,15.96,30.19,22.27,22.19
No. of Shareholders,8763.0,8614.0,8734.0,8793.0,8905.0,16217.0,16195.0
