,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,562.08,708.08,927.37,729.1,973.08,1076.58,1187.73,1133.68,1184.5,1076.48,1251.87,1211.63,1283.78
Expenses,521.24,654.19,854.18,681.2,905.84,1009.52,1115.71,1085.75,1127.35,1034.19,1180.23,1153.19,1236.03
Operating Profit,40.84,53.89,73.19,47.9,67.24,67.06,72.02,47.93,57.15,42.29,71.64,58.44,47.75
OPM %,7.27,7.61,7.89,6.57,6.91,6.23,6.06,4.23,4.82,3.93,5.72,4.82,3.72
Other Income,1.39,1.89,1.6,5.47,1.32,1.98,7.26,4.76,1.19,14.75,5.37,3.96,6.81
Interest,14.18,15.1,14.91,16.6,15.79,19.43,19.67,22.08,26.18,26.17,29.38,30.96,30.48
Depreciation,19.71,23.02,24.98,23.88,25.94,25.55,25.59,17.9,18.56,17.84,18.4,20.47,21.25
Profit before tax,8.34,17.66,34.9,12.89,26.83,24.06,34.02,12.71,13.6,13.03,29.23,10.97,2.83
Tax %,21.1,31.37,23.81,26.38,24.86,22.57,23.87,23.52,24.85,21.11,20.12,20.69,-12.37
Net Profit,6.58,12.12,26.59,9.49,20.16,18.63,25.9,9.72,10.22,10.28,23.35,8.7,3.18
EPS in Rs,2.84,5.03,11.05,4.06,8.55,8.05,11.12,4.22,4.72,4.86,10.09,4.07,1.81
