,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.4,1.4,1.4,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,25.0
Reserves,-1.41,-1.48,-1.46,-0.23,-0.27,-0.3,-0.34,-0.38,-0.45,-0.51,-0.59,-0.7000000000000001,0.04
Borrowings,0.09,0.12,0.1,0.1,0.13,0.16,0.2,0.24,0.3,0.37,0.44,0.55,0.01
Other Liabilities,0.02,0.0,0.0,-0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.08,0.79
Total Liabilities,0.1,0.04,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.07,25.84
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.1,0.04,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,25.8
Total Assets,0.1,0.04,0.04,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.07,25.84
