,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.02,0.00,0.13,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.00,0.00,0.00
Expenses,0.06,0.08,0.25,0.08,0.04,0.04,0.11,0.1,0.04,0.05,0.05,0.08,0.04
Operating Profit,-0.04,-0.08,-0.12,-0.08,-0.04,-0.04,-0.07,-0.08,-0.04,-0.05,-0.05,-0.08,-0.04
OPM %,-200.0,,-92.31,,,,-175.0,-400.0,,,,,
Other Income,0.0,0.00,0.05,0.08,0.08,0.08,-0.1,0.0,0.03,0.04,0.05,0.05,0.05
Interest,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Depreciation,0.04,0.04,0.02,0.03,0.03,0.03,0.64,0.04,0.04,0.04,0.01,0.03,0.03
Profit before tax,-0.08,-0.12,-0.09,-0.03,0.01,0.01,-0.81,-0.12,-0.05,-0.05,-0.01,-0.06,-0.02
Tax %,0.0,0.00,0.0,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Net Profit,-0.08,-0.12,-0.09,-0.03,0.01,0.00,-0.81,-0.12,-0.06,-0.05,-0.01,-0.06,-0.02
EPS in Rs,-0.05,-0.07,-0.05,-0.02,0.01,0.00,-0.47,-0.07,-0.03,-0.03,-0.01,-0.03,-0.01
