,2013-03-01,2013-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.33,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
Reserves,-4.37,-18.2,-18.26,-20.8,-21.69,-22.26,-22.78,-23.58,-24.27,-24.65,-25.47,-25.7,-25.79
Preference Capital,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22,
Borrowings,0.21,0.21,0.21,0.05,0.0,0.16,0.3,0.29,0.32,0.0,0.0,0.0,0.0
Other Liabilities,5.6,22.45,23.12,26.04,26.56,27.09,26.93,27.01,27.31,27.27,27.26,27.27,24.07
Total Liabilities,5.77,6.19,6.8,7.02,6.6,6.72,6.18,5.45,5.09,4.35,3.52,3.3,3.23
Fixed Assets,3.93,3.93,3.93,1.24,4.5,4.71,4.53,4.39,4.19,3.98,3.1,2.97,2.9
CWIP,0.55,0.89,1.34,2.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.29,1.37,1.53,2.9,1.97,2.01,1.65,1.06,0.9,0.37,0.42,0.33,0.33
Total Assets,5.77,6.19,6.8,7.02,6.6,6.72,6.18,5.45,5.09,4.35,3.52,3.3,3.23
