,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.51,45.54,40.15,36.25,36.25,19.47,18.9
Public,47.49,54.46,59.85,63.75,63.75,80.53,81.1
No. of Shareholders,505.0,524.0,535.0,535.0,868.0,1300.0,1406.0
