,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.99,74.99,74.99,74.99,74.99,74.99,75.0,75.0
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
DIIs,0.03,0.03,0.03,0.03,0.03,0.31,0.03,0.03
Public,24.97,24.97,24.97,24.97,24.97,24.7,24.95,24.96
No. of Shareholders,6951.0,7741.0,7466.0,7446.0,10175.0,13917.0,16804.0,19846.0
