,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1169.26,18550.59,0.00,0.00,0.00,0.00,0.00,78.51,0.00
Inventory Days,0.0,,,,,,,,
Days Payable,,,,,,,,,
Cash Conversion Cycle,1169.26,18550.59,0.00,0.00,0.00,0.00,0.00,78.51,0.00
Working Capital Days,1338.33,18958.53,5074.39,3724.24,4349.58,-173.52,-58.57,34.43,-107.78
ROCE %,,0.10,0.87,0.50,0.13,4.47,8.83,8.77,9.40
