,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.77,72.77,72.77,72.77,72.77,72.77,72.77,72.77
Public,27.23,27.23,27.23,27.23,27.23,27.23,27.23,27.23
No. of Shareholders,1086.0,841.0,529.0,527.0,660.0,914.0,1109.0,1031.0
