,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.12,1.12,5.71,10.43,10.43,10.43,11.18,11.18,11.18,11.18,11.18,11.18,11.18
Reserves,3.03,3.03,1.45,1.78,1.81,1.85,4.25,4.25,2.83,2.74,1.91,,-0.38
Preference Capital,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,,
Borrowings,0.01,0.01,0.09,1.62,0.88,2.72,2.29,2.79,3.02,3.26,0.04,,1.88
Other Liabilities,0.0,0.01,0.02,1.58,0.02,22.4,19.0,18.55,11.37,11.14,10.03,,1.0
Total Liabilities,4.16,4.17,7.27,15.41,13.14,37.4,36.72,36.77,28.4,28.32,23.16,,23.68
Fixed Assets,0.0,0.0,0.0,0.13,0.09,0.06,0.05,0.03,0.02,0.02,0.01,,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.69
Other Assets,4.16,4.17,7.27,15.28,13.05,37.34,36.67,36.74,28.38,28.3,23.15,,14.99
Total Assets,4.16,4.17,7.27,15.41,13.14,37.4,36.72,36.77,28.4,28.32,23.16,,23.68
