,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,13.86,34.7,73.77,413.26,384.22
Inventory Days,21.1,19.49,4.46,,
Days Payable,3.84,9.97,0.06,,
Cash Conversion Cycle,31.12,44.22,78.18,413.26,384.22
Working Capital Days,383.07,498.57,1035.57,5519.28,5603.15
ROCE %,,12.64,2.48,4.40,1.61
