,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,10,12,12
Reserves,11,11,12,13,16,19,22,25,30,35,37,78,90
Borrowings,5,6,5,7,5,7,6,5,4,4,4,6,6
Other Liabilities,9,10,12,8,11,9,12,9,12,14,22,27,29
Total Liabilities,30,32,35,33,37,39,44,44,52,58,74,123,137
Fixed Assets,8,8,8,7,7,8,7,7,6,7,7,8,8
CWIP,0,0,0,0,2,2,2,2,2,2,2,4,4
Investments,0,0,0,0,0,0,0,0,0,0,0,0,3
Other Assets,22,24,28,26,28,30,36,36,44,49,65,111,122
Total Assets,30,32,35,33,37,39,44,44,52,58,74,123,137
