,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,91.4,117.4,132.31,86.84,88.39,98.7,88.04,73.35,72.08,95.56,84.49,68.38
Inventory Days,17.52,12.89,40.73,17.07,19.35,30.44,31.56,27.15,25.7,35.28,48.7,56.37
Days Payable,84.68,137.68,140.2,102.88,105.29,131.0,108.64,89.04,90.52,59.05,77.8,40.21
Cash Conversion Cycle,24.24,-7.39,32.85,1.04,2.45,-1.86,10.96,11.47,7.25,71.79,55.39,84.54
Working Capital Days,8.78,-6.4,52.51,13.91,14.73,16.98,16.32,15.49,19.02,84.28,61.42,84.84
ROCE %,17.96,33.18,22.04,27.95,29.5,22.34,22.57,25.16,33.11,36.41,29.94,27.94
