,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.01,55.01,55.01,35.45,35.45
FIIs,0.0,1.1,1.1,1.1,1.1
Public,44.99,43.89,43.89,63.46,63.45
No. of Shareholders,137.0,133.0,1282.0,5532.0,7902.0
