,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.38,60.37,55.65,55.65,55.65,55.65,36.41,39.58,10.54
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93
Public,25.62,39.63,44.35,44.35,44.35,44.35,63.59,60.41,66.53
No. of Shareholders,945.0,971.0,1007.0,1054.0,1064.0,1092.0,1567.0,2098.0,2600.0
