,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,220.0,213.0,332.0,359.0
Expenses,182.0,165.0,254.0,281.0
Operating Profit,38.0,48.0,77.0,78.0
OPM %,17.0,23.0,23.0,22.0
Other Income,2.0,1.0,2.0,3.0
Interest,5.0,4.0,5.0,9.0
Depreciation,4.0,5.0,5.0,6.0
Profit before tax,30.0,40.0,69.0,66.0
Tax %,29.0,28.0,27.0,24.0
Net Profit,21.0,29.0,51.0,50.0
EPS in Rs,4282.0,5762.0,20.21,7.7
