,2021-03-01,2022-03-01,2023-03-01
Debtor Days,242.3,265.85,154.66
Inventory Days,94.41,933.29,189.1
Days Payable,345.53,1081.14,105.81
Cash Conversion Cycle,-8.82,118.01,237.96
Working Capital Days,101.02,212.27,272.78
ROCE %,,33.07,32.8
