,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4.05,-0.71,-7.19
Cash from Investing Activity,-0.45,-0.8200000000000001,-0.49
Cash from Financing Activity,-0.6000000000000001,-0.72,7.81
Net Cash Flow,3.0,-2.25,0.14
