,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,12,12,12,12,12,12
Reserves,390,394,441,447,464,186,173
Borrowings,80,56,34,34,24,21,5
Other Liabilities,46,70,110,87,110,128,16
Total Liabilities,516,532,596,580,610,346,205
Fixed Assets,4,3,2,2,1,32,31
CWIP,107,114,146,143,148,43,0
Investments,0,0,0,0,0,0,0
Other Assets,405,415,448,435,461,270,174
Total Assets,516,532,596,580,610,346,205
