,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,173.0,140,166,158,157,92
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,173.0,140,166,158,157,92
Working Capital Days,1056.0,1161,1448,1686,1578,156
ROCE %,,5,3,3,3,-20
