,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.89,65.89,65.89,65.89,68.17,68.17,68.17,68.17
DIIs,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Government,0.01,0.01,0.09,0.01,0.01,0.01,0.01,0.01
Public,34.03,34.03,33.94,34.03,31.75,31.75,31.75,31.75
No. of Shareholders,1826.0,1889.0,1870.0,1862.0,1889.0,2003.0,1855.0,1919.0
