,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,52,34,79,74,143,120,28,133,110,228,64,189
Cash from Investing Activity,-29,2,-20,-25,-37,-147,-53,-78,-47,-120,8,-102
Cash from Financing Activity,-1,-38,-70,-48,-36,27,29,-56,-37,-135,-38,-85
Net Cash Flow,22,-3,-11,2,70,1,4,-1,25,-27,34,3
