,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,51.0,55.0,81.0,76.0,71.0,79.0,109.0,97.0,109.0,122.0,127.0,146.0,140.0
Expenses,30.0,43.0,41.0,45.0,35.0,44.0,74.0,49.0,52.0,47.0,50.0,58.0,54.0
Operating Profit,21.0,11.0,40.0,31.0,36.0,36.0,36.0,48.0,57.0,75.0,77.0,88.0,86.0
OPM %,41.0,21.0,49.0,41.0,51.0,45.0,33.0,49.0,52.0,61.0,60.0,60.0,61.0
Other Income,11.0,5.0,8.0,0.0,6.0,8.0,22.0,4.0,15.0,6.0,5.0,6.0,5.0
Interest,7.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,7.0
Depreciation,31.0,31.0,32.0,30.0,30.0,29.0,29.0,29.0,31.0,31.0,31.0,33.0,34.0
Profit before tax,-6.0,-21.0,12.0,-3.0,8.0,10.0,25.0,19.0,38.0,46.0,46.0,56.0,50.0
Tax %,29.0,37.0,35.0,25.0,44.0,11.0,25.0,25.0,23.0,25.0,26.0,26.0,26.0
Net Profit,-4.0,-13.0,8.0,-3.0,5.0,9.0,19.0,14.0,29.0,35.0,34.0,42.0,37.0
EPS in Rs,-1.0,-3.01,1.8,-0.58,1.05,2.04,4.3,3.35,6.68,8.02,7.84,9.64,8.59
