,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03
Public,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.96,81.97,81.97,81.98
No. of Shareholders,1262.0,1262.0,1331.0,1315.0,1334.0,1315.0,1305.0,1294.0,1397.0,1454.0,1608.0,1659.0
