,2012-06-01,2013-06-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.8,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88,5.88
Reserves,-1.28,-2.03,-2.06,-1.85,-1.79,-1.76,-2.35,-2.34,-2.86,-5.99,-6.1,-5.82,-5.94
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.06,0.06
Other Liabilities,0.03,0.01,0.03,0.11,0.02,0.03,0.02,0.05,0.03,0.03,0.06,0.06,0.16
Total Liabilities,4.55,3.86,3.85,4.14,4.11,4.15,3.55,3.59,3.05,0.03,0.04,0.18,0.16
Fixed Assets,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,2.5,1.77,1.93,1.75,0.0,0.0,0.0,0.0
Other Assets,3.82,3.86,3.85,4.14,4.11,1.65,1.78,1.66,1.3,0.03,0.04,0.18,0.16
Total Assets,4.55,3.86,3.85,4.14,4.11,4.15,3.55,3.59,3.05,0.03,0.04,0.18,0.16
