,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.63,-0.5700000000000001,0.39,-4.21,-10.87
Cash from Investing Activity,0.01,0.0,-0.51,4.22,5.84
Cash from Financing Activity,5.32,-3.14,0.18,0.19,4.87
Net Cash Flow,3.69,-3.7,0.06,0.2,-0.15
