,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1377.88,706.2,217.45,195.35,232.9
Inventory Days,1477.38,847.92,467.9,192.33,269.66
Days Payable,2581.07,1914.85,743.59,77.21,91.78
Cash Conversion Cycle,274.18,-360.73,-58.24,310.47,410.78
Working Capital Days,-6077.25,-1023.59,-314.95,-691.96,-419.13
ROCE %,,0.82,-0.16,-10.58,-12.9
