,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,26.5,29.79,56.37,54.79,65.95,73.44,63.4,61.82,69.15,83.08,106.81,98.17,48.11
Expenses,31.93,32.34,52.8,52.14,60.77,66.15,73.77,59.32,73.18,86.73,101.98,102.49,56.51
Operating Profit,-5.43,-2.55,3.57,2.65,5.18,7.29,-10.37,2.5,-4.03,-3.65,4.83,-4.32,-8.4
OPM %,-20.49,-8.56,6.33,4.84,7.85,9.93,-16.36,4.04,-5.83,-4.39,4.52,-4.4,-17.46
Other Income,5.04,1.05,1.14,0.6,3.85,0.97,18.77,0.71,19.11,0.64,-17.27,-5.72,7.14
Interest,1.57,0.72,0.54,0.36,0.29,0.31,0.31,0.25,0.24,0.23,0.15,0.21,0.36
Depreciation,0.54,0.35,0.52,0.44,0.57,0.56,0.12,0.54,0.42,0.45,0.52,0.69,0.34
Profit before tax,-2.5,-2.57,3.65,2.45,8.17,7.39,7.97,2.42,14.42,-3.69,-13.11,-10.94,-1.96
Tax %,133.2,31.52,72.88,33.47,23.87,37.35,37.52,20.66,-54.51,17.34,-8.09,27.42,107.65
Net Profit,0.82,-1.76,0.99,1.63,6.22,4.63,4.98,1.91,22.28,-3.06,-14.17,-7.94,0.15
EPS in Rs,0.04,-0.09,0.05,0.08,0.32,0.24,0.25,0.1,1.14,-0.16,-0.65,-0.41,-0.02
