,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.29,44.29,44.29,44.29,44.29,44.29,44.29,44.29
DIIs,0.03,0.03,0.02,0.02,0.02,0.02,0.0,0.0
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02
Public,55.68,55.68,55.69,55.69,55.69,55.69,55.69,55.69
No. of Shareholders,53570.0,40790.0,37427.0,36585.0,36215.0,50360.0,76198.0,75026.0
