,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,29,52,6,302,564,38,22,12,13,56,33,60
Inventory Days,48,132,56,,,112,74,45,19,17,69,50
Days Payable,60,36,53,,,129,85,66,91,163,75,121
Cash Conversion Cycle,17,148,9,302,564,21,11,-9,-59,-90,27,-11
Working Capital Days,24,105,39,151,1801,-40,-31,-34,-35,-47,24,35
ROCE %,10,1,-11,-22,-15,8,8,19,13,-4,18,2
