,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,122.0,159,140,172
Inventory Days,489.0,910,1009,1042
Days Payable,851.0,977,748,575
Cash Conversion Cycle,-240.0,92,401,639
Working Capital Days,60.0,133,144,236
ROCE %,,15,21,16
