,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.56,68.75,68.75,68.82,68.77,68.77,71.25,71.25
FIIs,0.0,0.0,0.0,0.0,0.0,0.29,0.01,0.03
DIIs,0.55,0.53,0.46,0.46,0.46,0.36,0.33,0.43
Public,30.89,30.72,30.79,30.72,30.77,30.59,28.42,28.31
No. of Shareholders,81987.0,58720.0,53917.0,52306.0,46021.0,44261.0,45925.0,47693.0
