,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,40,40,40,40,40,40,40,40,40,43,43
Reserves,499,536,601,539,565,649,656,654,695,694,848,907,892
Borrowings,1095,1199,1105,973,942,880,970,845,707,696,704,276,262
Other Liabilities,146,155,149,196,126,174,241,240,199,136,225,122,122
Total Liabilities,1780,1930,1895,1748,1674,1744,1907,1780,1641,1567,1818,1349,1319
Fixed Assets,655,766,735,615,542,545,559,583,562,534,530,533,567
CWIP,134,12,34,40,18,56,45,24,17,12,5,34,63
Investments,141,139,139,138,133,137,127,82,80,80,83,71,97
Other Assets,849,1012,986,955,980,1006,1176,1091,981,941,1201,711,592
Total Assets,1780,1930,1895,1748,1674,1744,1907,1780,1641,1567,1818,1349,1319
