,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.19,0.02,-2.2,0.5
Cash from Investing Activity,0.09,0.0,-0.41,-1.35
Cash from Financing Activity,0.13,0.0,3.85,0.0
Net Cash Flow,0.03,0.02,1.24,-0.86
