,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.0,1.0,1.66,1.66,1.66
Reserves,0.39,0.55,3.91,32.12,32.38
Borrowings,0.2,0.2,0.0,0.0,0.0
Other Liabilities,2.13,8.4,8.25,4.48,8.78
Total Liabilities,3.72,10.15,13.82,38.26,42.82
Fixed Assets,0.43,0.4,0.77,29.85,29.81
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0
Other Assets,3.29,9.75,13.05,8.41,13.01
Total Assets,3.72,10.15,13.82,38.26,42.82
