,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-8.13,0.65,1.59,0.39
Cash from Investing Activity,-0.59,-0.01,-0.03,0.05
Cash from Financing Activity,9.05,-0.33,-0.91,-1.37
Net Cash Flow,0.33,0.3,0.66,-0.93
