,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.38,0.52,0.51,0.32,0.71,0.62,0.53,0.34,0.21,0.18,0.1,0.14,0.07
Expenses,0.41,0.53,0.52,0.39,0.64,0.58,0.47,0.42,0.11,0.11,0.12,0.1,0.06
Operating Profit,-0.03,-0.01,-0.01,-0.07,0.07,0.04,0.06,-0.08,0.1,0.07,-0.02,0.04,0.01
OPM %,-7.89,-1.92,-1.96,-21.88,9.86,6.45,11.32,-23.53,47.62,38.89,-20.0,28.57,14.29
Other Income,-0.0,-0.0,0.01,-0.0,-0.0,-0.0,0.01,-0.0,-0.0,0.01,0.02,-0.0,-0.00
Interest,-0.0,-0.0,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01,-0.0,-0.00
Depreciation,-0.0,-0.0,-0.00,-0.0,-0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01
Profit before tax,-0.03,-0.01,-0.00,-0.07,0.07,0.03,0.06,-0.09,0.09,0.07,-0.03,0.03,-0.00
Tax %,-0.0,-0.0,,-0.0,-0.0,-0.0,-133.33,-0.0,-0.0,-0.0,-100.0,-0.0,
Net Profit,-0.03,-0.01,-0.00,-0.07,0.07,0.03,0.14,-0.08,0.09,0.07,-0.06,0.03,0.01
EPS in Rs,-0.04,-0.01,-0.00,-0.1,0.1,0.04,0.19,-0.11,0.12,0.1,-0.08,0.04,0.01
