,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,63.81,63.81,63.81,63.81,63.81,63.81,63.81,55.52,55.52,55.56,55.56,55.56
FIIs,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Public,35.99,35.99,35.99,35.99,35.99,35.99,35.99,44.28,44.28,44.24,44.23,44.24
No. of Shareholders,1785.0,1784.0,1963.0,2205.0,2305.0,2427.0,2437.0,2435.0,2438.0,2436.0,2460.0,3317.0
