,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,27.72,2.18,2.06,3.43,1.99,2.85,2.88,3.96,6.63,4.46,9.55,10.08,5.69
Expenses,22.39,2.66,1.96,3.02,1.7,2.72,2.69,3.45,5.34,4.32,7.85,7.68,5.16
Operating Profit,5.33,-0.48,0.1,0.41,0.29,0.13,0.19,0.51,1.29,0.14,1.7,2.4,0.53
OPM %,19.23,-22.02,4.85,11.95,14.57,4.56,6.6,12.88,19.46,3.14,17.8,23.81,9.31
Other Income,0.24,0.18,0.64,0.45,0.3,0.41,0.34,0.25,0.33,0.28,0.43,0.34,0.32
Interest,0.35,0.46,0.3,0.09,0.24,0.06,0.07,0.11,0.14,0.11,0.16,0.19,0.27
Depreciation,0.09,0.09,0.1,0.08,0.09,0.1,0.11,0.09,0.09,0.1,0.11,0.1,0.11
Profit before tax,5.13,-0.85,0.34,0.69,0.26,0.38,0.35,0.56,1.39,0.21,1.86,2.45,0.47
Tax %,26.71,0.0,-32.35,27.54,34.62,28.95,14.29,28.57,23.74,28.57,26.34,25.71,27.66
Net Profit,3.78,-0.85,0.44,0.49,0.18,0.27,0.31,0.41,1.05,0.14,1.38,1.83,0.35
EPS in Rs,6.86,-1.54,0.8,0.89,0.33,0.49,0.56,0.74,1.91,0.25,2.5,3.32,0.64
