,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,1,17,13,5,14,14,8,3
Cash from Investing Activity,0,0,-11,-36,-5,-21,-4,-9,-12,-59
Cash from Financing Activity,0,0,13,17,-8,17,-11,-5,4,56
Net Cash Flow,0,0,3,-3,-1,1,0,0,0,0
