,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,52,45.0,39,43,40,41,60,59,63
Inventory Days,,137,41.0,50,61,66,75,85,82,88
Days Payable,,93,36.0,47,59,45,33,52,41,48
Cash Conversion Cycle,,95,50.0,41,45,62,83,92,100,103
Working Capital Days,,133,54.0,14,40,54,63,85,87,96
ROCE %,,-6,,9,15,14,11,24,29,16
