,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.51,69.51,64.9,64.9,66.81
FIIs,3.79,2.94,0.24,0.06,0.06
DIIs,0.04,0.05,0.04,0.05,0.05
Public,25.9,27.22,34.53,34.7,32.8
Others,0.76,0.28,0.28,0.28,0.28
No. of Shareholders,29203.0,26835.0,24329.0,23227.0,21830.0
