,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,63,44,69,64,66
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,,63,44,69,64,66
Working Capital Days,,27,8,19,-21,8
ROCE %,,-5,-20,-19,60,3
