,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,27.79,36.12,40.09,40.85,51.38,67.41,59.88,54.08,49.32,48.05,66.68,79.22,64.22
Expenses,27.2,34.94,38.77,39.03,49.04,64.52,57.71,52.38,48.0,46.67,64.23,77.33,61.6
Operating Profit,0.59,1.18,1.32,1.82,2.34,2.89,2.17,1.7,1.32,1.38,2.45,1.89,2.62
OPM %,2.12,3.27,3.29,4.46,4.55,4.29,3.62,3.14,2.68,2.87,3.67,2.39,4.08
Other Income,0.11,0.25,0.07,0.0,0.07,0.23,0.09,0.16,0.02,0.16,0.01,0.04,0.16
Interest,0.13,0.21,0.15,0.16,0.15,0.14,0.08,0.26,-0.15,0.03,0.07,0.07,0.01
Depreciation,0.09,0.09,0.09,0.07,0.1,0.2,0.14,0.15,0.15,0.15,0.15,0.15,0.15
Profit before tax,0.48,1.13,1.15,1.59,2.16,2.78,2.04,1.45,1.34,1.36,2.24,1.71,2.62
Tax %,39.58,30.09,25.22,33.96,24.07,30.94,12.25,34.48,15.67,31.62,23.66,31.58,25.57
Net Profit,0.29,0.79,0.87,1.05,1.64,1.92,1.79,0.95,1.14,0.93,1.71,1.18,1.94
EPS in Rs,0.23,0.62,0.69,0.83,1.3,1.52,1.41,0.75,0.9,0.73,1.35,0.93,1.53
