,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.66,59.66,59.66,59.66,59.66,59.66,59.66,59.74,59.74
Public,40.34,40.34,40.34,40.34,40.34,40.34,40.34,40.25,40.25
No. of Shareholders,2102.0,2110.0,2108.0,2114.0,2151.0,2143.0,2136.0,2133.0,2123.0
