,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,5.94,5.71,5.71,5.71,5.71,5.67,8.65,8.65
Public,94.06,94.29,94.29,94.29,94.29,94.33,91.35,91.35
No. of Shareholders,558.0,1216.0,938.0,730.0,729.0,833.0,875.0,909.0
