,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1132.0,1260.0,1424.0,1326.0,1209.0,1286.0,1600.0,1654.0,1374.0,1562.0,1862.0,1730.0,1575.0
Expenses,907.0,1032.0,1111.0,1067.0,1015.0,1112.0,1275.0,1397.0,1210.0,1376.0,1629.0,1534.0,1357.0
Operating Profit,225.0,228.0,313.0,258.0,194.0,174.0,325.0,257.0,164.0,185.0,233.0,196.0,217.0
OPM %,20.0,18.0,22.0,19.0,16.0,14.0,20.0,16.0,12.0,12.0,12.0,11.0,14.0
Other Income,18.0,20.0,-10.0,17.0,18.0,18.0,-11.0,7.0,20.0,14.0,17.0,11.0,14.0
Interest,51.0,49.0,40.0,37.0,36.0,37.0,33.0,36.0,33.0,35.0,29.0,33.0,34.0
Depreciation,57.0,57.0,56.0,54.0,55.0,55.0,59.0,56.0,57.0,57.0,59.0,56.0,57.0
Profit before tax,134.0,143.0,207.0,184.0,121.0,100.0,221.0,172.0,93.0,107.0,162.0,119.0,141.0
Tax %,31.0,17.0,23.0,26.0,28.0,34.0,15.0,33.0,34.0,28.0,29.0,33.0,32.0
Net Profit,93.0,118.0,159.0,136.0,87.0,66.0,188.0,115.0,62.0,77.0,115.0,80.0,96.0
EPS in Rs,7.61,9.69,12.99,11.16,7.17,5.45,15.61,9.45,5.19,6.49,9.35,6.67,7.88
