,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,67.61,67.61,67.61,67.61,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62
FIIs,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
DIIs,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Public,31.96,31.96,31.96,31.96,31.95,31.95,31.95,31.95,31.94,31.94,31.96,32.05
No. of Shareholders,19346.0,19323.0,19315.0,19268.0,19424.0,19378.0,19364.0,19331.0,19303.0,19285.0,19253.0,19267.0
