,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.73,0.02,-0.03,0.01,0.04,2.87,3.23,15.49,0.54,-1.09,-2.29,-0.01
Cash from Investing Activity,7.41,0.01,0.0,0.01,0.01,-3.3,23.45,0.01,0.01,1.2,2.29,0.01
Cash from Financing Activity,-8.18,-0.03,0.0,-0.02,-0.05,0.46,-26.7,-15.5,-0.55,0.0,0.0,0.0
Net Cash Flow,-0.04,0.0,-0.03,0.0,0.0,0.03,-0.02,0.0,0.0,0.11,0.0,0.0
