,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.01,3.01,3.01,3.01,3.01,3.01,3.01,3.01,3.01,3.01,6.01,6.01,6.01
Reserves,-0.15,-0.15,-0.14,-0.15,-0.14,-0.15,-0.35,-0.54,-0.7000000000000001,-0.86,-1.07,-1.21,-1.28
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.19,0.2,0.16,0.11,0.04,2.81,2.86,2.98,3.13,3.29,3.54,3.69,3.78
Total Liabilities,3.05,3.06,3.03,2.97,2.91,5.67,5.52,5.45,5.44,5.44,8.48,8.49,8.51
Fixed Assets,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.98,2.98,2.98,2.92,2.85,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67
Other Assets,0.06,0.07,0.04,0.05,0.06,3.0,2.85,2.78,2.77,2.77,5.8100000000000005,5.82,5.84
Total Assets,3.05,3.06,3.03,2.97,2.91,5.67,5.52,5.45,5.44,5.44,8.48,8.49,8.51
