,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59
Reserves,17.7,19.04,20.45,22.75,24.21,26.64,28.35,34.38,35.01,35.27,36.44,36.92,38.91
Borrowings,1.54,0.6000000000000001,0.03,8.65,11.12,12.98,9.38,6.79,5.74,5.02,8.53,8.48,8.74
Other Liabilities,2.87,3.73,4.06,9.11,6.23,6.44,8.18,7.46,7.67,6.21,9.28,10.08,9.59
Total Liabilities,27.7,28.96,30.13,46.1,47.15,51.65,51.5,54.22,54.01,52.09,59.84,61.07,62.83
Fixed Assets,4.16,4.35,3.9,11.88,13.06,11.93,11.43,12.86,12.38,11.32,13.19,12.45,11.81
CWIP,0.0,0.05,0.06,1.46,0.0,0.08,1.41,0.0,0.0,0.0,0.03,0.0,0.04
Investments,1.16,1.9,2.62,2.08,1.07,8.67,8.18,11.21,11.37,12.13,25.03,24.28,25.39
Other Assets,22.38,22.66,23.55,30.68,33.02,30.97,30.48,30.15,30.26,28.64,21.59,24.34,25.59
Total Assets,27.7,28.96,30.13,46.1,47.15,51.65,51.5,54.22,54.01,52.09,59.84,61.07,62.83
