,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,551,597,630,636,687,687,1169,1763,3423,6407,6835,6835,7412.0
Reserves,14117,16722,18004,19263,22361,23406,24083,25073,30567,58331,64026,71969,
Preference Capital,111,111,111,0,0,0,0,0,0,0,0,0,
Borrowings,240686,287478,326967,352618,374754,418420,455969,460780,505150,977576,1085613,1163059,
Other Liabilities,7671,8114,9411,11048,9562,13167,9900,10964,16369,40063,37292,46495,
Total Liabilities,263025,312912,355013,383566,407365,455681,491120,498581,555509,1082377,1193766,1288357,
Fixed Assets,2339,2483,2621,2690,3939,3896,3824,3743,4734,7303,7171,8826,
CWIP,9,13,2,4,13,21,34,44,54,63,37,22,
Investments,63104,81808,94636,85818,90573,113441,125485,128391,154251,339059,351839,343727,
Other Assets,197573,228608,257753,295053,312840,338322,361777,366402,396470,735952,834718,935782,
Total Assets,263025,312912,355013,383566,407365,455681,491120,498581,555509,1082377,1193766,1288357,
