,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.11,22.51,28.21,34.76,40.69,37.05,37.28,41.96,35.86,25.99,31.81,31.91,35.7
Expenses,19.58,20.71,25.16,31.9,37.5,31.31,32.7,35.57,31.58,22.44,27.77,27.92,31.28
Operating Profit,1.53,1.8,3.05,2.86,3.19,5.74,4.58,6.39,4.28,3.55,4.04,3.99,4.42
OPM %,7.25,8.0,10.81,8.23,7.84,15.49,12.29,15.23,11.94,13.66,12.7,12.5,12.38
Other Income,0.03,0.01,0.04,0.05,0.02,0.0,0.15,0.01,0.04,0.06,0.03,0.02,0.0
Interest,0.49,0.67,0.94,0.77,0.77,0.72,0.66,0.53,0.48,0.44,0.46,0.49,0.45
Depreciation,0.35,0.4,0.31,0.35,0.34,0.45,0.34,0.38,0.39,0.38,0.37,0.38,0.43
Profit before tax,0.72,0.74,1.84,1.79,2.1,4.57,3.73,5.49,3.45,2.79,3.24,3.14,3.54
Tax %,26.39,29.73,36.96,25.7,24.76,21.88,28.69,24.95,25.22,29.03,25.62,27.71,27.4
Net Profit,0.53,0.52,1.16,1.33,1.59,3.58,2.66,4.12,2.57,1.99,2.41,2.27,2.57
EPS in Rs,0.94,0.92,2.05,2.35,2.81,6.34,4.71,7.29,4.55,3.52,4.27,4.02,4.55
