,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,,,-0.71,-0.75,0.7000000000000001,5.51
Cash from Investing Activity,,,,,,0.68,-0.27,-11.39,-14.63
Cash from Financing Activity,,,,,,0.0,1.02,10.75,9.1
Net Cash Flow,,,,,,-0.04,0.0,0.06,-0.02
