,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,1.43,6.8100000000000005,7.91,11.97
Cash from Investing Activity,,,-1.5,-1.04,-6.86,-12.7
Cash from Financing Activity,,,0.06,-5.11,-1.57,7.72
Net Cash Flow,,,-0.01,0.66,-0.53,6.98
