,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.31,-0.34,0.76,-1.31,0.47,0.24,0.25,0.06,0.12,0.4
Cash from Investing Activity,0,0.0,0.0,0.0,-1.6,0.12,-0.5,0.04,0.01,-0.17,0.18
Cash from Financing Activity,0,0.34,0.38,-0.81,3.0,-0.11,-0.28,-0.02,0.0,0.0,-0.02
Net Cash Flow,0,0.04,0.04,-0.05,0.1,0.48,-0.54,0.27,0.07,-0.05,0.56
