,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.98,52.98,52.98,52.98,52.98,52.98,52.99,52.99
Public,47.01,47.01,47.02,47.01,47.01,47.02,47.01,47.01
No. of Shareholders,70.0,56.0,51.0,46.0,55.0,54.0,55.0,56.0
