,2016-03-01,2017-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,125.93,177.9,37.56,28.23,34.35
Inventory Days,74.17,417.83,86.86,108.94,68.26
Days Payable,54.65,105.66,34.23,19.24,8.88
Cash Conversion Cycle,145.45,490.07,90.19,117.93,93.73
Working Capital Days,125.93,384.94,108.13,120.74,100.64
ROCE %,,-7.0,,9.21,12.97
