,2016-03-01,2017-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.05,-2.28,-0.18,-0.28,0.4
Cash from Investing Activity,-0.36,1.12,0.16,0.38,-0.68
Cash from Financing Activity,0.38,1.12,-0.04,-0.04,-0.07
Net Cash Flow,0.06,-0.04,-0.05,0.06,-0.36
