,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,20,20,20,20,20,20,20,20,20
Reserves,80,95,119,153,192,251,300,330,356,400,516,630,652
Borrowings,115,158,310,356,342,372,565,646,529,444,599,837,714
Other Liabilities,79,115,157,139,166,167,367,410,208,149,109,190,151
Total Liabilities,295,389,607,667,720,811,1252,1405,1112,1013,1244,1677,1538
Fixed Assets,98,155,297,350,338,299,395,568,296,224,205,370,365
CWIP,2,2,4,12,0,25,27,0,0,6,0,9,9
Investments,9,8,6,5,5,5,3,4,20,11,19,24,24
Other Assets,186,223,300,299,378,482,826,834,797,771,1020,1275,1140
Total Assets,295,389,607,667,720,811,1252,1405,1112,1013,1244,1677,1538
