,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,414.0,590.0,642.0,524.0,631.0,676.0,729.0,639.0,478.0,404.0,549.0,411.0,392.0
Expenses,369.0,544.0,618.0,482.0,582.0,617.0,663.0,565.0,416.0,361.0,492.0,368.0,357.0
Operating Profit,45.0,46.0,24.0,43.0,49.0,59.0,66.0,74.0,61.0,43.0,57.0,42.0,35.0
OPM %,11.0,8.0,4.0,8.0,8.0,9.0,9.0,12.0,13.0,11.0,10.0,10.0,9.0
Other Income,0.0,3.0,19.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
Interest,17.0,9.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,14.0,13.0,15.0,11.0
Depreciation,7.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0
Profit before tax,21.0,33.0,25.0,25.0,33.0,41.0,46.0,56.0,41.0,22.0,36.0,19.0,16.0
Tax %,27.0,23.0,36.0,25.0,25.0,25.0,25.0,25.0,20.0,32.0,25.0,29.0,22.0
Net Profit,18.0,25.0,16.0,19.0,25.0,31.0,35.0,42.0,33.0,15.0,27.0,14.0,13.0
EPS in Rs,0.88,1.26,0.81,0.94,1.25,1.53,1.72,2.08,1.63,0.74,1.32,0.68,0.64
