,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,13,13,8,9,3,9,4,3,3,-3,1
Cash from Investing Activity,,-8,-5,-6,-4,-4,-23,-17,0,-1,2,0
Cash from Financing Activity,,-7,-8,-2,-5,1,17,8,-3,-1,-2,0
Net Cash Flow,,-2,0,0,0,0,4,-4,0,1,-4,1
