,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.4,-3.87,3.36,1.28,0.37
Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0
Cash from Financing Activity,-0.34,3.95,1.37,-1.5,0.31
Net Cash Flow,0.06,0.08,4.73,-0.21,0.68
