,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.51,53.51,53.51,53.51,58.41,55.48,52.85,52.75
Public,46.49,46.49,46.49,46.49,41.59,44.52,47.14,47.24
No. of Shareholders,3746.0,3739.0,3742.0,3727.0,3778.0,5004.0,5149.0,5175.0
